TimeStamp, GSRValue
38:21:428,152
38:21:449,151
38:21:469,151
38:21:490,151
38:21:506,151
38:21:531,151
38:21:547,151
38:21:567,151
38:21:588,151
38:21:608,151
38:21:629,151
38:21:649,151
38:21:670,151
38:21:690,151
38:21:711,151
38:21:732,152
38:21:752,151
38:21:772,151
38:21:793,151
38:21:814,151
38:21:834,151
38:21:854,151
38:21:875,151
38:21:895,151
38:21:915,151
38:21:936,151
38:21:957,151
38:21:977,151
38:21:998,257
38:22:018,152
38:22:038,151
38:22:059,152
38:22:079,152
38:22:100,151
38:22:121,152
38:22:141,152
38:22:161,152
38:22:182,151
38:22:202,152
38:22:223,152
38:22:243,152
38:22:264,152
38:22:284,152
38:22:304,152
38:22:325,153
38:22:346,152
38:22:366,152
38:22:387,152
38:22:407,152
38:22:428,152
38:22:448,151
38:22:468,152
38:22:489,152
38:22:510,152
38:22:530,152
38:22:551,151
38:22:571,151
38:22:592,152
38:22:612,152
38:22:632,152
38:22:652,152
38:22:674,152
38:22:694,152
38:22:714,152
38:22:734,152
38:22:755,152
38:22:776,152
38:22:796,152
38:22:817,152
38:22:837,152
38:22:858,152
38:22:878,152
38:22:899,152
38:22:919,152
38:22:940,152
38:22:960,152
38:22:981,152
38:23:001,152
38:23:017,152
38:23:038,152
38:23:058,152
38:23:079,152
38:23:099,151
38:23:119,152
38:23:140,152
38:23:161,152
38:23:181,152
38:23:202,151
38:23:222,151
38:23:243,151
38:23:263,151
38:23:284,151
38:23:304,151
38:23:325,151
38:23:345,150
38:23:366,150
38:23:386,150
38:23:406,151
38:23:427,150
38:23:447,149
38:23:468,150
38:23:488,150
38:23:509,149
38:23:530,149
38:23:550,149
38:23:570,149
38:23:591,149
38:23:611,149
38:23:632,149
38:23:652,148
38:23:673,148
38:23:694,148
38:23:714,148
38:23:734,148
38:23:755,148
38:23:775,148
38:23:796,148
38:23:816,148
38:23:837,148
38:23:857,147
38:23:877,147
38:23:898,147
38:23:918,147
38:23:939,147
38:23:960,147
38:23:980,147
38:24:000,146
38:24:021,147
38:24:042,146
38:24:062,147
38:24:082,146
38:24:103,146
38:24:123,146
38:24:144,146
38:24:164,146
38:24:184,146
38:24:205,147
38:24:226,344
38:24:246,146
38:24:266,146
38:24:288,146
38:24:307,145
38:24:328,145
38:24:348,145
38:24:365,145
38:24:386,145
38:24:406,145
38:24:426,145
38:24:447,145
38:24:467,145
38:24:488,145
38:24:509,144
38:24:529,145
38:24:549,145
38:24:570,145
38:24:590,144
38:24:611,144
38:24:632,145
38:24:652,145
38:24:672,145
38:24:693,145
38:24:713,145
38:24:734,144
38:24:754,145
38:24:774,144
38:24:795,144
38:24:816,144
38:24:836,145
38:24:856,144
38:24:877,144
38:24:897,144
38:24:918,144
38:24:938,144
38:24:959,144
38:24:979,144
38:25:000,144
38:25:020,144
38:25:041,144
38:25:061,144
38:25:082,144
38:25:102,144
38:25:123,144
38:25:143,144
38:25:163,144
38:25:184,144
38:25:205,144
38:25:225,144
38:25:246,143
38:25:266,145
38:25:287,144
38:25:307,144
38:25:327,144
38:25:348,144
38:25:368,145
38:25:389,145
38:25:410,144
38:25:430,145
38:25:450,145
38:25:471,145
38:25:487,145
38:25:511,145
38:25:528,145
38:25:548,145
38:25:569,145
38:25:590,145
38:25:610,145
38:25:631,145
38:25:651,145
38:25:672,144
38:25:692,145
38:25:713,145
38:25:733,145
38:25:753,144
38:25:774,145
38:25:795,145
38:25:815,145
38:25:835,145
38:25:856,145
38:25:877,145
38:25:896,145
38:25:917,145
38:25:938,146
38:25:958,145
38:25:979,146
38:25:999,146
38:26:020,145
38:26:040,145
38:26:061,145
38:26:081,145
38:26:102,146
38:26:122,145
38:26:143,146
38:26:162,145
38:26:184,255
38:26:204,146
38:26:224,145
38:26:245,145
38:26:265,145
38:26:285,146
38:26:306,146
38:26:327,146
38:26:348,146
38:26:368,146
38:26:389,146
38:26:409,146
38:26:429,146
38:26:450,147
38:26:470,146
38:26:490,145
38:26:511,146
38:26:531,146
38:26:552,146
38:26:572,146
38:26:593,146
38:26:613,147
38:26:634,146
38:26:654,146
38:26:675,147
38:26:695,146
38:26:716,146
38:26:737,146
38:26:757,146
38:26:777,146
38:26:798,146
38:26:819,147
38:26:839,147
38:26:860,146
38:26:880,146
38:26:900,147
38:26:920,147
38:26:941,146
38:26:962,146
38:26:983,147
38:26:999,147
38:27:019,146
38:27:040,147
38:27:060,146
38:27:081,147
38:27:101,147
38:27:121,147
38:27:142,146
38:27:162,147
38:27:182,147
38:27:203,147
38:27:224,147
38:27:244,147
38:27:265,147
38:27:285,147
38:27:306,147
38:27:326,147
38:27:347,147
38:27:367,147
38:27:388,147
38:27:408,146
38:27:429,147
38:27:449,147
38:27:470,147
38:27:490,147
38:27:510,146
38:27:531,147
38:27:552,147
38:27:572,147
38:27:592,147
38:27:613,147
38:27:634,147
38:27:654,147
38:27:675,147
38:27:695,147
38:27:715,147
38:27:736,147
38:27:756,147
38:27:777,147
38:27:798,147
38:27:818,147
38:27:838,147
38:27:859,147
38:27:879,147
38:27:900,147
38:27:921,147
38:27:941,147
38:27:961,147
38:27:982,148
38:28:002,147
38:28:023,148
38:28:043,148
38:28:064,147
38:28:084,147
38:28:105,147
38:28:125,147
38:28:145,147
38:28:166,147
38:28:187,147
38:28:206,148
38:28:227,147
38:28:248,147
38:28:268,147
38:28:288,147
38:28:309,147
38:28:329,147
38:28:350,148
38:28:370,147
38:28:387,147
38:28:407,147
38:28:428,147
38:28:448,147
38:28:469,147
38:28:489,147
38:28:510,148
38:28:530,147
38:28:550,148
38:28:571,147
38:28:592,147
38:28:612,147
38:28:633,147
38:28:654,148
38:28:673,148
38:28:695,147
38:28:715,148
38:28:735,148
38:28:756,148
38:28:777,148
38:28:797,148
38:28:817,148
38:28:837,148
38:28:858,148
38:28:878,148
38:28:899,147
38:28:919,148
38:28:940,148
38:28:960,147
38:28:981,147
38:29:001,148
38:29:021,147
38:29:043,148
38:29:063,148
38:29:084,147
38:29:103,148
38:29:124,147
38:29:145,148
38:29:165,147
38:29:186,148
38:29:206,148
38:29:227,147
38:29:247,147
38:29:268,148
38:29:288,148
38:29:308,147
38:29:329,148
38:29:349,147
38:29:370,147
38:29:391,148
38:29:411,147
38:29:431,148
38:29:452,148
38:29:473,148
38:29:493,148
38:29:513,148
38:29:534,148
38:29:554,148
38:29:575,148
38:29:595,148
38:29:616,149
38:29:636,148
38:29:656,148
38:29:678,147
38:29:698,148
38:29:714,148
38:29:734,148
38:29:755,148
38:29:775,148
38:29:796,148
38:29:816,148
38:29:837,148
38:29:857,148
38:29:878,148
38:29:898,148
38:29:919,148
38:29:940,148
38:29:960,149
38:29:981,148
38:30:001,148
38:30:022,148
38:30:042,148
38:30:062,148
38:30:083,148
38:30:104,148
38:30:124,149
38:30:144,148
38:30:165,148
38:30:185,148
38:30:205,148
38:30:226,148
38:30:246,148
38:30:267,148
38:30:287,148
38:30:308,148
38:30:329,148
38:30:349,148
38:30:369,148
38:30:390,149
38:30:411,148
38:30:431,149
38:30:451,149
38:30:472,149
38:30:493,148
38:30:513,148
38:30:533,148
38:30:554,148
38:30:574,148
38:30:595,148
38:30:615,148
38:30:635,148
38:30:656,148
38:30:676,148
38:30:697,148
38:30:718,148
38:30:738,149
38:30:759,149
38:30:779,148
38:30:799,149
38:30:820,148
38:30:841,148
38:30:861,148
38:30:881,149
38:30:902,148
38:30:922,148
38:30:943,149
38:30:964,148
38:30:984,149
38:31:004,148
38:31:025,149
38:31:045,149
38:31:065,148
38:31:086,149
38:31:106,149
38:31:127,149
38:31:148,149
38:31:164,149
38:31:184,149
38:31:204,149
38:31:225,148
38:31:246,149
38:31:267,149
38:31:287,149
38:31:307,149
38:31:328,149
38:31:349,149
38:31:369,148
38:31:389,149
38:31:410,149
38:31:431,148
38:31:451,149
38:31:471,149
38:31:492,149
38:31:512,149
38:31:533,149
38:31:553,149
38:31:574,149
38:31:594,149
38:31:614,149
38:31:634,149
38:31:656,149
38:31:676,149
38:31:697,149
38:31:717,149
38:31:738,149
38:31:758,149
38:31:778,149
38:31:799,149
38:31:819,149
38:31:839,149
38:31:861,149
38:31:881,148
38:31:901,149
38:31:921,149
38:31:942,149
38:31:963,149
38:31:983,149
38:32:004,150
38:32:024,149
38:32:045,149
38:32:065,557
38:32:086,150
38:32:106,149
38:32:126,149
38:32:147,149
38:32:168,149
38:32:188,149
38:32:208,149
38:32:228,149
38:32:249,149
38:32:270,149
38:32:291,149
38:32:311,149
38:32:331,149
38:32:352,149
38:32:371,149
38:32:393,149
38:32:413,149
38:32:433,150
38:32:454,149
38:32:475,149
38:32:495,149
38:32:515,149
38:32:536,149
38:32:557,150
38:32:577,149
38:32:597,149
38:32:617,149
38:32:639,150
38:32:659,150
38:32:676,150
38:32:696,149
38:32:717,149
38:32:736,149
38:32:757,149
38:32:778,150
38:32:798,149
38:32:819,150
38:32:839,150
38:32:860,149
38:32:880,150
38:32:901,150
38:32:922,150
38:32:941,150
38:32:962,149
38:32:982,149
38:33:003,149
38:33:024,149
38:33:044,149
38:33:065,149
38:33:085,149
38:33:106,150
38:33:126,149
38:33:147,149
38:33:166,149
38:33:188,149
38:33:208,149
38:33:228,149
38:33:249,150
38:33:269,150
38:33:289,149
38:33:310,149
38:33:330,149
38:33:351,149
38:33:372,149
38:33:392,149
38:33:413,149
38:33:433,149
38:33:453,149
38:33:474,149
38:33:494,149
38:33:514,149
38:33:536,149
38:33:556,149
38:33:576,150
38:33:597,149
38:33:618,149
38:33:638,149
38:33:658,150
38:33:678,149
38:33:699,150
38:33:719,150
38:33:741,150
38:33:761,149
38:33:781,150
38:33:801,150
38:33:822,150
38:33:843,149
38:33:863,150
38:33:884,149
38:33:904,150
38:33:925,149
38:33:945,150
38:33:965,150
38:33:986,150
38:34:006,149
38:34:027,150
38:34:044,150
38:34:063,150
38:34:084,150
38:34:104,149
38:34:125,149
38:34:146,149
38:34:166,149
38:34:187,150
38:34:208,150
38:34:228,150
38:34:248,149
38:34:269,150
38:34:289,150
38:34:309,150
38:34:330,150
38:34:351,150
38:34:371,150
38:34:391,149
38:34:412,150
38:34:432,150
38:34:453,150
38:34:473,150
38:34:494,150
38:34:514,150
38:34:535,150
38:34:555,150
38:34:576,150
38:34:596,151
38:34:616,151
38:34:638,150
38:34:657,150
38:34:678,150
38:34:699,150
38:34:719,150
38:34:740,150
38:34:760,150
38:34:780,150
38:34:801,150
38:34:821,150
38:34:842,150
38:34:862,150
38:34:883,150
38:34:903,150
38:34:924,150
38:34:944,150
38:34:965,150
38:34:986,150
38:35:006,149
38:35:026,150
38:35:046,150
38:35:068,150
38:35:088,150
38:35:109,150
38:35:128,150
38:35:149,150
38:35:170,150
38:35:190,150
38:35:211,150
38:35:231,150
38:35:251,150
38:35:273,150
38:35:293,150
38:35:313,151
38:35:334,151
38:35:354,151
38:35:375,151
38:35:395,151
38:35:415,150
38:35:436,150
38:35:456,150
38:35:473,150
38:35:494,150
38:35:514,151
38:35:534,150
38:35:554,150
38:35:575,150
38:35:596,151
38:35:616,150
38:35:636,150
38:35:657,149
38:35:678,150
38:35:698,151
38:35:719,150
38:35:739,150
38:35:760,150
38:35:780,150
38:35:801,150
38:35:821,150
38:35:842,150
38:35:862,150
38:35:882,150
38:35:902,150
38:35:923,150
38:35:943,150
38:35:964,151
38:35:985,150
38:36:005,151
38:36:026,151
38:36:047,151
38:36:066,150
38:36:087,151
38:36:108,150
38:36:128,151
38:36:149,150
38:36:169,151
38:36:189,150
38:36:210,150
38:36:231,151
38:36:251,150
38:36:271,151
38:36:292,150
38:36:312,150
38:36:333,151
38:36:353,150
38:36:374,150
38:36:394,150
38:36:415,150
38:36:435,151
38:36:456,151
38:36:476,150
38:36:497,151
38:36:517,150
38:36:538,151
38:36:558,150
38:36:578,151
38:36:599,150
38:36:619,150
38:36:641,150
38:36:660,151
38:36:681,150
38:36:701,150
38:36:722,151
38:36:743,150
38:36:763,151
38:36:780,150
38:36:804,151
38:36:824,150
38:36:841,151
38:36:861,151
38:36:882,151
38:36:902,151
38:36:923,151
38:36:944,151
38:36:964,151
38:36:984,151
38:37:004,150
38:37:025,150
38:37:045,151
38:37:066,151
38:37:087,150
38:37:107,151
38:37:127,150
38:37:148,151
38:37:169,151
38:37:189,151
38:37:210,151
38:37:230,151
38:37:250,151
38:37:271,151
38:37:292,151
38:37:312,151
38:37:332,150
38:37:353,151
38:37:373,151
38:37:393,151
38:37:414,151
38:37:435,151
38:37:455,151
38:37:476,151
38:37:496,151
38:37:517,151
38:37:536,150
38:37:557,151
38:37:578,151
38:37:598,151
38:37:619,151
38:37:639,151
38:37:659,151
38:37:681,151
38:37:701,151
38:37:721,151
38:37:742,151
38:37:762,151
38:37:783,151
38:37:803,151
38:37:823,151
38:37:844,151
38:37:865,151
38:37:885,151
38:37:906,151
38:37:926,151
38:37:947,238
38:37:967,151
38:37:988,151
38:38:008,151
38:38:029,151
38:38:049,151
38:38:070,152
38:38:090,151
38:38:110,151
38:38:130,151
38:38:151,151
38:38:172,152
38:38:192,152
38:38:213,151
38:38:233,151
38:38:253,151
38:38:274,151
38:38:291,151
38:38:311,151
38:38:332,151
38:38:352,151
38:38:373,151
38:38:393,151
38:38:414,151
38:38:434,151
38:38:454,151
38:38:475,151
38:38:495,151
38:38:516,151
38:38:537,151
38:38:557,151
38:38:577,151
38:38:598,151
38:38:619,151
38:38:639,152
38:38:659,151
38:38:680,151
38:38:700,151
38:38:721,151
38:38:741,151
38:38:762,151
38:38:783,151
38:38:803,151
38:38:823,151
38:38:844,151
38:38:864,151
38:38:885,152
38:38:905,151
38:38:926,151
38:38:946,151
38:38:966,151
38:38:987,151
38:39:007,151
38:39:027,151
38:39:048,151
38:39:069,152
38:39:089,151
38:39:109,151
38:39:130,151
38:39:151,152
38:39:172,151
38:39:192,152
38:39:212,152
38:39:233,151
38:39:253,152
38:39:274,151
38:39:294,151
38:39:314,152
38:39:336,152
38:39:355,152
38:39:376,152
38:39:396,151
38:39:417,152
38:39:438,152
38:39:458,151
38:39:479,152
38:39:499,151
38:39:520,151
38:39:540,151
38:39:560,151
38:39:580,151
38:39:601,151
38:39:622,151
38:39:642,151
38:39:662,151
38:39:683,151
38:39:704,151
38:39:724,152
38:39:745,152
38:39:765,152
38:39:785,152
38:39:806,152
38:39:827,152
38:39:843,152
38:39:864,152
38:39:884,152
38:39:904,152
38:39:924,152
38:39:945,152
38:39:966,152
38:39:986,152
38:40:006,152
38:40:027,152
38:40:048,152
38:40:068,152
38:40:089,152
38:40:109,152
38:40:130,152
38:40:150,152
38:40:171,152
38:40:191,151
38:40:212,152
38:40:232,152
38:40:252,151
38:40:273,152
38:40:294,152
38:40:314,152
38:40:334,152
38:40:355,152
38:40:375,152
38:40:396,152
38:40:416,151
38:40:437,151
38:40:457,152
38:40:478,152
38:40:498,152
38:40:519,152
38:40:540,152
38:40:560,152
38:40:581,152
38:40:601,152
38:40:622,152
38:40:642,151
38:40:662,152
38:40:682,152
38:40:703,152
38:40:724,152
38:40:744,152
38:40:765,153
38:40:785,152
38:40:806,152
38:40:826,152
38:40:846,152
38:40:867,152
38:40:887,152
38:40:908,152
38:40:928,152
38:40:949,152
38:40:970,151
38:40:989,152
38:41:010,152
38:41:030,152
38:41:051,152
38:41:071,152
38:41:092,152
38:41:113,152
38:41:133,152
38:41:154,152
38:41:174,152
38:41:195,152
38:41:215,153
38:41:236,152
38:41:256,152
38:41:272,152
38:41:297,152
38:41:314,152
38:41:334,152
38:41:354,152
38:41:375,152
38:41:396,152
38:41:416,152
38:41:436,152
38:41:457,152
38:41:477,152
38:41:497,153
38:41:518,152
38:41:539,152
38:41:559,152
38:41:580,152
38:41:600,152
38:41:621,152
38:41:641,152
38:41:662,152
38:41:682,152
38:41:703,152
38:41:723,151
38:41:744,152
38:41:764,152
38:41:784,151
38:41:804,152
38:41:826,152
38:41:845,152
38:41:867,151
38:41:887,151
38:41:908,152
38:41:928,152
38:41:949,152
38:41:968,152
38:41:990,152
38:42:010,152
38:42:030,152
38:42:050,152
38:42:071,152
38:42:092,152
38:42:112,151
38:42:132,152
38:42:153,152
38:42:173,152
38:42:194,152
38:42:214,152
38:42:235,152
38:42:255,152
38:42:276,152
38:42:296,152
38:42:317,152
38:42:337,152
38:42:358,152
38:42:379,152
38:42:399,152
38:42:419,152
38:42:440,152
38:42:460,152
38:42:480,153
38:42:501,152
38:42:522,151
38:42:542,152
38:42:563,152
38:42:583,152
38:42:604,152
38:42:624,152
38:42:644,152
38:42:665,152
38:42:686,152
38:42:705,152
38:42:726,152
38:42:746,152
38:42:767,152
38:42:788,152
38:42:809,152
38:42:829,152
38:42:845,152
38:42:866,152
38:42:886,152
38:42:907,152
38:42:927,152
38:42:948,152
38:42:968,152
38:42:989,153
38:43:009,153
38:43:030,152
38:43:050,153
38:43:071,152
38:43:091,152
38:43:111,152
38:43:132,152
38:43:152,153
38:43:173,152
38:43:193,152
38:43:214,152
38:43:234,152
38:43:255,152
38:43:276,152
38:43:296,152
38:43:317,152
38:43:337,152
38:43:358,152
38:43:378,152
38:43:398,152
38:43:419,152
38:43:439,153
38:43:459,152
38:43:480,152
38:43:501,152
38:43:521,152
38:43:541,152
38:43:562,152
38:43:582,236
38:43:603,152
38:43:623,152
38:43:644,152
38:43:664,152
38:43:685,152
38:43:706,152
38:43:726,152
38:43:746,152
38:43:767,152
38:43:787,152
38:43:807,152
38:43:828,153
38:43:849,152
38:43:869,152
38:43:889,152
38:43:910,152
38:43:931,153
38:43:951,152
38:43:972,153
38:43:992,153
38:44:012,152
38:44:033,152
38:44:054,152
38:44:074,153
38:44:094,152
38:44:115,152
38:44:135,152
38:44:156,152
38:44:177,152
38:44:197,152
38:44:217,152
38:44:238,152
38:44:254,152
38:44:278,152
38:44:295,153
38:44:316,152
38:44:336,152
38:44:357,152
38:44:377,152
38:44:398,153
38:44:418,152
38:44:438,152
38:44:459,152
38:44:479,152
38:44:500,152
38:44:520,152
38:44:541,152
38:44:561,152
38:44:582,152
38:44:602,153
38:44:623,152
38:44:643,152
38:44:664,153
38:44:684,152
38:44:705,153
38:44:725,153
38:44:746,152
38:44:766,153
38:44:787,152
38:44:807,152
38:44:827,153
38:44:848,153
38:44:869,152
38:44:889,153
38:44:910,153
38:44:930,152
38:44:950,153
38:44:971,152
38:44:991,153
38:45:012,152
38:45:032,152
38:45:053,152
38:45:073,153
38:45:094,152
38:45:115,152
38:45:135,152
38:45:155,152
38:45:176,152
38:45:196,152
38:45:216,152
38:45:237,152
38:45:257,152
38:45:278,153
38:45:299,152
38:45:319,152
38:45:340,152
38:45:360,153
38:45:380,152
38:45:401,152
38:45:422,153
38:45:442,152
38:45:463,152
38:45:483,152
38:45:504,346
38:45:523,153
38:45:544,153
38:45:565,153
38:45:586,153
38:45:606,153
38:45:626,153
38:45:647,153
38:45:667,153
38:45:687,153
38:45:708,153
38:45:729,153
38:45:749,153
38:45:770,152
38:45:790,152
38:45:810,152
38:45:827,153
38:45:847,152
38:45:868,152
38:45:888,152
38:45:909,153
38:45:930,153
38:45:950,153
38:45:970,152
38:45:991,152
38:46:011,153
38:46:032,152
38:46:052,152
38:46:073,152
38:46:093,153
38:46:113,152
38:46:134,152
38:46:155,153
38:46:175,152
38:46:195,152
38:46:216,152
38:46:236,152
38:46:256,153
38:46:278,152
38:46:298,153
38:46:318,153
38:46:339,153
38:46:359,153
38:46:380,153
38:46:401,153
38:46:421,153
38:46:441,153
38:46:462,153
38:46:483,153
38:46:502,152
38:46:523,152
38:46:543,152
38:46:564,152
38:46:585,152
38:46:605,152
38:46:626,152
38:46:646,152
38:46:666,151
38:46:687,152
38:46:708,151
38:46:728,151
38:46:748,151
38:46:769,150
38:46:790,150
38:46:809,150
38:46:831,149
38:46:850,150
38:46:872,150
38:46:892,149
38:46:912,149
38:46:933,148
38:46:953,149
38:46:973,148
38:46:994,148
38:47:015,148
38:47:035,147
38:47:056,147
38:47:077,147
38:47:097,146
38:47:117,146
38:47:138,146
38:47:158,146
38:47:178,146
38:47:199,145
38:47:216,145
38:47:236,144
38:47:256,144
38:47:277,143
38:47:297,143
38:47:318,142
38:47:339,142
38:47:359,142
38:47:380,141
38:47:400,141
38:47:420,141
38:47:440,140
38:47:461,141
38:47:482,140
38:47:502,139
38:47:523,139
38:47:543,139
38:47:564,138
38:47:584,138
38:47:604,138
38:47:625,137
38:47:645,137
38:47:666,136
38:47:686,136
38:47:707,136
38:47:728,136
38:47:748,135
38:47:769,134
38:47:788,135
38:47:810,134
38:47:830,134
38:47:850,134
38:47:871,133
38:47:891,133
38:47:912,133
38:47:933,132
38:47:952,133
38:47:973,132
38:47:994,132
38:48:014,450
38:48:035,131
38:48:055,131
38:48:076,130
38:48:096,130
38:48:117,130
38:48:137,130
38:48:158,130
38:48:178,130
38:48:198,129
38:48:218,129
38:48:240,129
38:48:260,128
38:48:280,128
38:48:301,128
38:48:321,127
38:48:342,127
38:48:362,127
38:48:383,127
38:48:403,126
38:48:424,126
38:48:444,126
38:48:465,126
38:48:485,126
38:48:506,125
38:48:526,125
38:48:546,124
38:48:567,124
38:48:588,124
38:48:608,123
38:48:629,123
38:48:645,123
38:48:665,122
38:48:686,122
38:48:706,122
38:48:727,122
38:48:747,122
38:48:768,121
38:48:788,122
38:48:808,121
38:48:829,120
38:48:850,120
38:48:870,120
38:48:890,119
38:48:911,119
38:48:932,119
38:48:952,119
38:48:973,118
38:48:993,118
38:49:014,118
38:49:034,118
38:49:054,118
38:49:074,118
38:49:095,117
38:49:115,117
38:49:136,117
38:49:157,116
38:49:177,116
38:49:197,116
38:49:219,116
38:49:239,116
38:49:259,115
38:49:280,115
38:49:300,115
38:49:321,115
38:49:341,115
38:49:362,115
38:49:382,114
38:49:403,114
38:49:423,114
38:49:443,113
38:49:464,113
38:49:484,113
38:49:505,113
38:49:525,113
38:49:546,112
38:49:566,113
38:49:587,112
38:49:607,113
38:49:628,112
38:49:648,112
38:49:668,111
38:49:689,111
38:49:709,111
38:49:730,111
38:49:751,111
38:49:771,110
38:49:791,110
38:49:812,111
38:49:833,110
38:49:853,110
38:49:873,110
38:49:894,110
38:49:915,110
38:49:935,315
38:49:955,110
38:49:976,110
38:49:996,109
38:50:017,110
38:50:037,109
38:50:058,109
38:50:079,109
38:50:095,109
38:50:115,109
38:50:136,109
38:50:156,109
38:50:177,109
38:50:197,109
38:50:217,109
38:50:238,109
38:50:259,109
38:50:279,109
38:50:300,109
38:50:320,108
38:50:340,109
38:50:361,108
38:50:382,109
38:50:402,108
38:50:422,108
38:50:443,109
38:50:463,109
38:50:484,108
38:50:504,109
38:50:525,109
38:50:546,108
38:50:566,107
38:50:586,108
38:50:607,108
38:50:627,108
38:50:648,108
38:50:668,107
38:50:688,107
38:50:709,106
38:50:730,107
38:50:750,107
38:50:770,106
38:50:791,107
38:50:812,106
38:50:832,107
38:50:853,106
38:50:873,106
38:50:894,106
38:50:914,105
38:50:935,106
38:50:955,106
38:50:976,105
38:50:996,106
38:51:016,106
38:51:036,105
38:51:058,106
38:51:077,106
38:51:099,105
38:51:118,105
38:51:139,105
38:51:160,106
38:51:180,105
38:51:200,105
38:51:221,105
38:51:241,105
38:51:262,105
38:51:283,104
38:51:302,105
38:51:323,105
38:51:344,105
38:51:364,105
38:51:384,105
38:51:406,105
38:51:426,105
38:51:446,105
38:51:467,105
38:51:488,104
38:51:508,104
38:51:528,105
38:51:549,105
38:51:569,104
38:51:585,105
38:51:606,104
38:51:627,104
38:51:647,104
38:51:668,104
38:51:688,105
38:51:709,104
38:51:729,105
38:51:750,104
38:51:770,104
38:51:790,104
38:51:811,104
38:51:831,104
38:51:852,104
38:51:872,104
38:51:893,104
38:51:914,104
38:51:934,104
38:51:954,104
38:51:975,104
38:51:995,104
38:52:016,104
38:52:037,104
38:52:057,104
38:52:077,104
38:52:098,105
38:52:118,104
38:52:139,105
38:52:159,104
38:52:180,104
38:52:200,104
38:52:220,104
38:52:241,103
38:52:262,103
38:52:282,103
38:52:302,104
38:52:323,103
38:52:344,103
38:52:364,103
38:52:384,103
38:52:405,102
38:52:425,102
38:52:446,332
38:52:466,102
38:52:486,102
38:52:507,102
38:52:528,102
38:52:548,102
38:52:569,101
38:52:589,101
38:52:610,100
38:52:630,100
38:52:650,101
38:52:671,100
38:52:692,100
38:52:711,100
38:52:732,100
38:52:748,99
38:52:769,99
38:52:790,99
38:52:814,100
38:52:831,99
38:52:851,99
38:52:871,99
38:52:892,99
38:52:913,99
38:52:933,98
38:52:954,98
38:52:974,99
38:52:995,98
38:53:015,98
38:53:036,97
38:53:056,97
38:53:076,96
38:53:097,96
38:53:118,96
38:53:138,97
38:53:159,96
38:53:179,96
38:53:200,96
38:53:219,95
38:53:240,95
38:53:261,95
38:53:281,95
38:53:302,95
38:53:322,94
38:53:343,94
38:53:363,94
38:53:384,94
38:53:405,94
38:53:421,94
38:53:441,94
38:53:461,93
38:53:482,93
38:53:502,93
38:53:523,93
38:53:544,93
38:53:564,93
38:53:584,93
38:53:605,93
38:53:625,93
38:53:645,92
38:53:667,92
38:53:687,92
38:53:708,93
38:53:727,93
38:53:748,92
38:53:769,92
38:53:790,92
38:53:810,92
38:53:830,93
38:53:850,92
38:53:871,92
38:53:891,92
38:53:912,92
38:53:933,92
38:53:953,92
