TimeStamp, GSRValue
38:53:974,92
38:53:994,92
38:54:014,92
38:54:035,92
38:54:056,92
38:54:076,92
38:54:096,91
38:54:117,91
38:54:137,91
38:54:158,92
38:54:178,92
38:54:195,91
38:54:215,92
38:54:236,91
38:54:256,92
38:54:277,91
38:54:297,92
38:54:318,92
38:54:338,92
38:54:359,92
38:54:379,91
38:54:399,91
38:54:419,92
38:54:440,92
38:54:461,91
38:54:481,92
38:54:501,92
38:54:522,92
38:54:543,92
38:54:563,92
38:54:584,92
38:54:604,92
38:54:625,92
38:54:645,92
38:54:666,92
38:54:686,92
38:54:706,92
38:54:727,92
38:54:748,92
38:54:768,92
38:54:789,92
38:54:809,92
38:54:829,92
38:54:850,92
38:54:870,92
38:54:891,92
38:54:911,93
38:54:932,93
38:54:952,93
38:54:969,93
38:54:990,92
38:55:009,93
38:55:030,93
38:55:050,93
38:55:071,93
38:55:091,93
38:55:112,93
38:55:133,93
38:55:153,94
38:55:174,93
38:55:194,93
38:55:214,93
38:55:235,93
38:55:255,93
38:55:276,93
38:55:297,93
38:55:317,93
38:55:338,94
38:55:358,93
38:55:378,93
38:55:399,94
38:55:419,94
38:55:440,93
38:55:460,94
38:55:481,93
38:55:501,93
38:55:522,93
38:55:542,93
38:55:563,93
38:55:583,93
38:55:604,93
38:55:624,93
38:55:645,92
38:55:665,92
38:55:685,92
38:55:702,92
38:55:723,92
38:55:743,92
38:55:763,92
38:55:784,92
38:55:804,92
38:55:825,92
38:55:845,92
38:55:865,91
38:55:886,91
38:55:906,92
38:55:927,91
38:55:948,91
38:55:968,91
38:55:989,91
38:56:009,91
38:56:029,91
38:56:050,90
38:56:071,90
38:56:090,91
38:56:111,91
38:56:132,91
38:56:153,91
38:56:173,90
38:56:193,90
38:56:213,90
38:56:235,90
38:56:255,90
38:56:276,90
38:56:296,90
38:56:316,90
38:56:337,90
38:56:357,90
38:56:378,89
38:56:398,90
38:56:419,90
38:56:439,90
38:56:459,90
38:56:476,90
38:56:497,89
38:56:517,90
38:56:537,90
38:56:558,90
38:56:578,90
38:56:598,90
38:56:619,89
38:56:640,90
38:56:661,89
38:56:681,89
38:56:702,89
38:56:722,89
38:56:742,90
38:56:763,90
38:56:783,90
38:56:804,90
38:56:824,90
38:56:844,90
38:56:865,89
38:56:885,89
38:56:906,90
38:56:927,90
38:56:946,90
38:56:967,90
38:56:988,90
38:57:009,91
38:57:029,90
38:57:049,90
38:57:070,90
38:57:091,90
38:57:111,90
38:57:132,91
38:57:152,90
38:57:173,90
38:57:192,90
38:57:214,90
38:57:229,90
38:57:250,90
38:57:271,90
38:57:291,90
38:57:312,90
38:57:332,91
38:57:352,90
38:57:373,90
38:57:394,90
38:57:414,90
38:57:435,91
38:57:455,91
38:57:476,90
38:57:496,91
38:57:517,91
38:57:537,91
38:57:558,91
38:57:577,91
38:57:598,91
38:57:618,91
38:57:639,91
38:57:660,91
38:57:680,91
38:57:701,91
38:57:720,91
38:57:741,91
38:57:762,90
38:57:782,90
38:57:803,91
38:57:823,91
38:57:844,91
38:57:864,91
38:57:885,90
38:57:905,91
38:57:926,91
38:57:946,90
38:57:967,90
38:57:984,90
38:58:003,91
38:58:024,90
38:58:045,90
38:58:066,90
38:58:086,89
38:58:106,89
38:58:127,90
38:58:148,90
38:58:168,89
38:58:188,89
38:58:209,89
38:58:229,89
38:58:249,89
38:58:270,89
38:58:291,89
38:58:311,89
38:58:332,88
38:58:352,88
38:58:373,88
38:58:393,88
38:58:413,88
38:58:434,88
38:58:454,87
38:58:475,87
38:58:495,87
38:58:515,87
38:58:536,87
38:58:556,87
38:58:577,87
38:58:597,86
38:58:618,86
38:58:638,86
38:58:659,87
38:58:679,86
38:58:700,86
38:58:716,86
38:58:737,86
38:58:757,86
38:58:778,85
38:58:798,86
38:58:819,85
38:58:839,85
38:58:860,86
38:58:881,85
38:58:901,85
38:58:922,85
38:58:942,85
38:58:962,85
38:58:983,84
38:59:003,84
38:59:024,85
38:59:045,84
38:59:064,84
38:59:085,85
38:59:106,84
38:59:126,85
38:59:146,85
38:59:166,84
38:59:187,84
38:59:207,85
38:59:228,85
38:59:248,84
38:59:270,84
38:59:290,84
38:59:311,84
38:59:331,84
38:59:351,84
38:59:372,84
38:59:392,84
38:59:412,84
38:59:433,84
38:59:453,84
38:59:474,84
38:59:495,84
38:59:511,84
38:59:532,84
38:59:552,84
38:59:573,84
38:59:593,84
38:59:613,84
38:59:634,84
38:59:655,84
38:59:675,83
38:59:696,84
38:59:716,84
38:59:736,84
38:59:757,84
38:59:777,84
38:59:797,84
38:59:818,84
38:59:839,84
38:59:859,84
38:59:880,84
38:59:900,84
38:59:920,84
38:59:941,84
38:59:961,84
38:59:982,84
39:00:002,84
39:00:023,84
39:00:044,85
39:00:064,84
39:00:085,84
39:00:105,84
39:00:125,84
39:00:146,84
39:00:166,84
39:00:187,84
39:00:207,84
39:00:227,84
39:00:244,84
39:00:269,84
39:00:286,84
39:00:305,84
39:00:326,84
39:00:347,84
39:00:367,84
39:00:388,84
39:00:408,85
39:00:428,85
39:00:449,84
39:00:470,84
39:00:490,84
39:00:510,85
39:00:531,85
39:00:552,84
39:00:572,84
39:00:592,84
39:00:613,85
39:00:633,84
39:00:654,84
39:00:674,84
39:00:695,84
39:00:715,84
39:00:736,84
39:00:756,84
39:00:777,84
39:00:797,84
39:00:817,84
39:00:837,84
39:00:858,84
39:00:879,83
39:00:899,83
39:00:920,84
39:00:940,83
39:00:960,84
39:00:981,83
39:01:002,83
39:01:022,83
39:01:039,83
39:01:059,83
39:01:079,83
39:01:100,83
39:01:120,83
39:01:141,84
39:01:162,83
39:01:182,83
39:01:203,84
39:01:223,84
39:01:243,83
39:01:264,83
39:01:285,83
39:01:305,83
39:01:325,83
39:01:346,83
39:01:366,83
39:01:387,83
39:01:408,83
39:01:428,83
39:01:448,83
39:01:468,83
39:01:489,83
39:01:510,83
39:01:530,83
39:01:550,83
39:01:571,83
39:01:591,83
39:01:612,83
39:01:633,83
39:01:653,83
39:01:674,83
39:01:694,83
39:01:715,83
39:01:735,83
39:01:756,83
39:01:772,83
39:01:792,83
39:01:813,83
39:01:833,84
39:01:853,83
39:01:874,83
39:01:894,83
39:01:915,84
39:01:935,83
39:01:956,83
39:01:977,83
39:01:997,83
39:02:018,83
39:02:038,84
39:02:059,84
39:02:079,84
39:02:100,84
39:02:120,84
39:02:141,83
39:02:161,83
39:02:181,84
39:02:202,83
39:02:222,84
39:02:243,83
39:02:263,84
39:02:283,84
39:02:304,84
39:02:325,84
39:02:345,84
39:02:366,85
39:02:386,84
39:02:407,84
39:02:427,85
39:02:448,85
39:02:468,84
39:02:489,85
39:02:509,85
39:02:526,85
39:02:546,85
39:02:566,85
39:02:587,85
39:02:608,85
39:02:628,85
39:02:648,85
39:02:669,86
39:02:690,86
39:02:709,85
39:02:731,86
39:02:751,87
39:02:771,87
39:02:792,86
39:02:812,86
39:02:832,86
39:02:853,86
39:02:874,86
39:02:894,86
39:02:914,86
39:02:935,86
39:02:955,86
39:02:976,87
39:02:997,86
39:03:017,86
39:03:037,86
39:03:058,87
39:03:079,86
39:03:099,86
39:03:119,86
39:03:139,86
39:03:160,86
39:03:181,87
39:03:201,87
39:03:222,87
39:03:242,87
39:03:263,87
39:03:283,86
39:03:300,87
39:03:320,86
39:03:340,87
39:03:361,87
39:03:382,87
39:03:402,86
39:03:422,87
39:03:443,87
39:03:463,87
39:03:484,87
39:03:504,87
39:03:525,87
39:03:545,87
39:03:566,87
39:03:586,87
39:03:606,88
39:03:627,87
39:03:648,88
39:03:669,88
39:03:688,88
39:03:709,87
39:03:729,87
39:03:750,87
39:03:771,88
39:03:791,88
39:03:811,88
39:03:832,88
39:03:853,88
39:03:873,88
39:03:893,88
39:03:914,88
39:03:934,88
39:03:955,88
39:03:975,87
39:03:996,87
39:04:016,88
39:04:037,88
39:04:053,88
39:04:074,88
39:04:095,88
39:04:114,88
39:04:135,88
39:04:155,88
39:04:176,88
39:04:196,88
39:04:217,88
39:04:238,89
39:04:258,89
39:04:278,88
39:04:299,88
39:04:319,88
39:04:340,88
39:04:361,88
39:04:381,88
39:04:401,89
39:04:422,89
39:04:442,88
39:04:462,88
39:04:483,88
39:04:504,88
39:04:525,88
39:04:544,88
39:04:565,88
39:04:586,88
39:04:606,88
39:04:627,88
39:04:647,89
39:04:668,88
39:04:688,88
39:04:708,88
39:04:729,89
39:04:749,89
39:04:770,89
39:04:790,89
39:04:811,88
39:04:827,88
39:04:847,89
39:04:869,88
39:04:889,89
39:04:910,89
39:04:930,88
39:04:951,89
39:04:971,89
39:04:992,89
39:05:011,89
39:05:032,89
39:05:053,88
39:05:073,89
39:05:093,89
39:05:114,88
39:05:135,89
39:05:155,89
39:05:175,89
39:05:196,89
39:05:217,89
39:05:237,89
39:05:257,89
39:05:278,89
39:05:299,89
39:05:319,89
39:05:339,89
39:05:360,89
39:05:380,89
39:05:401,89
39:05:421,89
39:05:442,89
39:05:462,89
39:05:482,89
39:05:503,89
39:05:524,89
39:05:544,89
39:05:564,89
39:05:581,89
39:05:601,89
39:05:622,89
39:05:642,89
39:05:662,89
39:05:683,89
39:05:704,89
39:05:724,89
39:05:745,89
39:05:765,89
39:05:786,89
39:05:806,89
39:05:827,90
39:05:847,90
39:05:868,89
39:05:888,89
39:05:909,90
39:05:929,90
39:05:949,90
39:05:970,90
39:05:990,90
39:06:011,90
39:06:032,90
39:06:052,90
39:06:072,90
39:06:093,90
39:06:114,90
39:06:134,90
39:06:154,89
39:06:175,90
39:06:195,90
39:06:216,90
39:06:236,90
39:06:256,90
39:06:278,91
39:06:298,90
39:06:318,90
39:06:339,90
39:06:355,90
39:06:376,90
39:06:396,90
39:06:417,90
39:06:437,90
39:06:458,90
39:06:478,90
39:06:498,90
39:06:519,90
39:06:540,91
39:06:560,91
39:06:580,90
39:06:601,90
39:06:621,91
39:06:642,91
39:06:662,91
39:06:683,91
39:06:703,90
39:06:724,90
39:06:744,91
39:06:765,91
39:06:785,91
39:06:806,91
39:06:826,91
39:06:846,91
39:06:867,91
39:06:888,92
39:06:908,91
39:06:929,91
39:06:949,91
39:06:969,91
39:06:990,91
39:07:011,91
39:07:031,91
39:07:052,91
39:07:071,91
39:07:088,91
39:07:109,91
39:07:129,91
39:07:149,91
39:07:170,91
39:07:191,91
39:07:211,91
39:07:231,92
39:07:252,91
39:07:272,91
39:07:293,91
39:07:313,91
39:07:334,91
39:07:354,91
39:07:375,91
39:07:395,91
39:07:415,91
39:07:436,91
39:07:457,91
39:07:477,91
39:07:498,91
39:07:518,91
39:07:539,91
39:07:559,91
39:07:579,91
39:07:600,91
39:07:620,91
39:07:641,91
39:07:662,92
39:07:682,91
39:07:702,91
39:07:723,92
39:07:744,92
39:07:764,92
39:07:784,92
39:07:805,92
39:07:826,91
39:07:842,91
39:07:863,91
39:07:883,91
39:07:904,91
39:07:924,91
39:07:944,92
39:07:965,92
39:07:985,92
39:08:006,92
39:08:027,92
39:08:047,91
39:08:067,91
39:08:088,92
39:08:108,92
39:08:129,92
39:08:149,92
39:08:169,92
39:08:190,92
39:08:211,92
39:08:231,92
39:08:252,92
39:08:272,92
39:08:292,92
39:08:313,92
39:08:333,92
39:08:354,92
39:08:374,92
39:08:395,92
39:08:415,92
39:08:436,92
39:08:456,92
39:08:477,92
39:08:498,92
39:08:518,92
39:08:538,92
39:08:558,93
39:08:579,93
39:08:600,93
39:08:615,93
39:08:636,93
39:08:657,93
39:08:678,93
39:08:698,92
39:08:718,93
39:08:738,93
39:08:760,93
39:08:780,93
39:08:801,93
39:08:820,93
39:08:841,93
39:08:862,93
39:08:883,93
39:08:902,93
39:08:923,93
39:08:943,93
39:08:964,93
39:08:985,93
39:09:005,93
39:09:025,93
39:09:046,93
39:09:067,93
39:09:087,93
39:09:107,93
39:09:128,94
39:09:149,93
39:09:169,93
39:09:190,93
39:09:209,93
39:09:230,94
39:09:251,94
39:09:271,94
39:09:292,93
39:09:312,94
39:09:333,93
39:09:349,94
39:09:369,94
39:09:390,94
39:09:411,94
39:09:431,93
39:09:451,94
39:09:472,94
39:09:493,94
39:09:513,94
39:09:533,93
39:09:554,93
39:09:575,94
39:09:595,93
39:09:615,94
39:09:636,94
39:09:656,94
39:09:677,94
39:09:697,95
39:09:718,94
39:09:738,94
39:09:759,94
39:09:779,94
39:09:799,94
39:09:820,95
39:09:841,94
39:09:860,94
39:09:882,94
39:09:902,95
39:09:923,94
39:09:943,94
39:09:963,95
39:09:984,94
39:10:004,95
39:10:024,95
39:10:045,94
39:10:066,94
39:10:087,95
39:10:107,94
39:10:124,94
39:10:144,95
39:10:164,95
39:10:185,95
39:10:206,95
39:10:226,95
39:10:247,95
39:10:267,95
39:10:287,95
39:10:308,95
39:10:328,95
39:10:349,94
39:10:369,95
39:10:389,95
39:10:410,95
39:10:431,95
39:10:451,95
39:10:472,95
39:10:492,95
39:10:512,95
39:10:532,95
39:10:553,95
39:10:574,95
39:10:595,95
39:10:615,95
39:10:635,95
39:10:655,95
39:10:676,95
39:10:697,95
39:10:717,95
39:10:737,95
39:10:758,95
39:10:778,95
39:10:799,95
39:10:820,95
39:10:840,95
39:10:857,95
39:10:877,95
39:10:897,95
39:10:918,95
39:10:938,95
39:10:959,95
39:10:979,95
39:10:999,95
39:11:020,96
39:11:041,96
39:11:061,96
39:11:082,95
39:11:102,96
39:11:122,96
39:11:143,96
39:11:164,96
39:11:185,96
39:11:205,96
39:11:225,96
39:11:245,96
39:11:266,96
39:11:286,96
39:11:306,96
39:11:327,96
39:11:348,96
39:11:368,96
39:11:388,96
39:11:409,96
39:11:430,96
39:11:450,95
39:11:471,96
39:11:491,96
39:11:512,96
39:11:532,96
39:11:553,96
39:11:573,97
39:11:593,96
39:11:614,96
39:11:634,96
39:11:651,96
39:11:672,96
39:11:692,96
39:11:712,96
39:11:733,96
39:11:753,96
39:11:774,96
39:11:794,97
39:11:815,97
39:11:836,96
39:11:856,96
39:11:877,96
39:11:897,97
39:11:918,97
39:11:937,97
39:11:958,391
39:11:979,97
39:11:998,97
39:12:020,96
39:12:040,96
39:12:061,96
39:12:081,97
39:12:101,96
39:12:122,96
39:12:142,97
39:12:162,96
39:12:184,97
39:12:204,97
39:12:225,97
39:12:245,97
39:12:266,97
39:12:286,97
39:12:307,97
39:12:327,96
39:12:347,96
39:12:368,96
39:12:388,96
39:12:405,96
39:12:426,96
39:12:445,96
39:12:466,96
39:12:487,96
39:12:507,96
39:12:528,96
39:12:548,97
39:12:568,96
39:12:589,96
39:12:609,96
39:12:629,96
39:12:651,96
39:12:671,96
39:12:691,97
39:12:711,97
39:12:732,96
39:12:752,96
39:12:774,97
39:12:794,96
39:12:814,96
39:12:834,96
39:12:855,96
39:12:876,96
39:12:896,96
39:12:917,96
39:12:937,96
39:12:958,96
39:12:978,97
39:12:998,96
39:13:019,96
39:13:039,96
39:13:060,96
39:13:081,96
39:13:101,97
39:13:122,96
39:13:142,96
39:13:162,96
39:13:179,97
39:13:199,97
39:13:219,96
39:13:240,96
39:13:261,96
39:13:281,97
39:13:301,97
39:13:322,97
39:13:343,97
39:13:363,97
39:13:384,97
39:13:404,97
39:13:425,97
39:13:445,97
39:13:465,97
39:13:486,97
39:13:506,97
39:13:526,97
39:13:547,97
39:13:567,97
39:13:588,97
39:13:608,97
39:13:629,97
39:13:650,97
39:13:670,97
39:13:691,97
39:13:711,97
39:13:732,97
39:13:752,97
39:13:773,97
39:13:793,97
39:13:814,97
39:13:834,97
39:13:855,97
39:13:875,97
39:13:895,97
39:13:912,97
39:13:932,97
39:13:953,97
39:13:973,97
39:13:994,97
39:14:014,97
39:14:034,97
39:14:055,97
39:14:075,97
39:14:096,98
39:14:116,98
39:14:137,97
39:14:158,97
39:14:178,97
39:14:198,98
39:14:219,98
39:14:239,98
39:14:260,98
39:14:281,98
39:14:301,98
39:14:321,99
39:14:342,98
39:14:362,98
39:14:383,98
39:14:403,98
39:14:424,98
39:14:445,97
39:14:464,97
39:14:485,98
39:14:505,98
39:14:526,98
39:14:546,98
39:14:567,98
39:14:588,98
39:14:608,98
39:14:629,98
39:14:649,98
39:14:666,98
39:14:686,98
39:14:706,98
39:14:727,98
39:14:747,98
39:14:768,98
39:14:789,98
39:14:808,98
39:14:829,98
39:14:850,98
39:14:871,98
39:14:890,99
39:14:911,98
39:14:932,98
39:14:952,98
39:14:973,98
39:14:993,99
39:15:013,98
39:15:034,98
39:15:055,98
39:15:075,98
39:15:095,99
39:15:116,98
39:15:136,98
39:15:157,98
39:15:177,98
39:15:198,99
39:15:219,99
39:15:239,99
39:15:259,99
39:15:280,99
39:15:300,98
39:15:321,99
39:15:341,99
39:15:362,98
39:15:383,99
39:15:403,98
39:15:423,99
39:15:440,99
39:15:460,99
39:15:480,99
39:15:501,99
39:15:522,99
39:15:542,98
39:15:562,99
39:15:583,99
39:15:603,99
39:15:624,99
39:15:644,99
39:15:664,99
39:15:686,99
39:15:705,99
39:15:726,99
39:15:746,99
39:15:768,99
39:15:788,99
39:15:808,99
39:15:829,99
39:15:849,99
39:15:870,99
39:15:890,99
39:15:911,99
39:15:930,99
39:15:952,99
39:15:972,100
39:15:993,99
39:16:013,99
39:16:033,99
39:16:054,100
39:16:074,100
39:16:095,99
39:16:116,100
39:16:136,99
39:16:156,99
39:16:177,99
39:16:197,99
39:16:218,99
39:16:238,99
39:16:255,99
39:16:275,99
39:16:300,100
39:16:320,100
39:16:341,100
39:16:357,99
39:16:381,100
39:16:402,100
39:16:422,100
39:16:439,99
39:16:463,100
39:16:484,100
39:16:505,100
39:16:525,100
39:16:545,100
39:16:562,100
39:16:582,100
39:16:603,100
39:16:623,100
39:16:644,100
39:16:664,100
39:16:684,100
39:16:705,100
39:16:726,100
39:16:746,100
39:16:767,100
39:16:787,100
39:16:807,100
39:16:828,100
39:16:849,100
39:16:869,100
39:16:890,101
39:16:910,100
39:16:931,100
39:16:951,100
39:16:971,100
39:16:992,100
39:17:012,100
39:17:033,100
39:17:054,100
39:17:074,100
39:17:094,101
39:17:115,100
39:17:135,100
39:17:156,100
39:17:176,100
39:17:197,293
39:17:217,100
39:17:238,100
39:17:258,100
39:17:278,101
39:17:300,101
39:17:319,101
39:17:339,100
39:17:361,101
39:17:381,101
39:17:401,101
39:17:422,101
39:17:443,101
39:17:463,101
39:17:483,101
39:17:504,101
39:17:524,100
39:17:545,101
39:17:566,101
39:17:586,101
39:17:606,101
39:17:626,100
39:17:648,102
39:17:667,101
39:17:688,101
39:17:708,101
39:17:729,101
39:17:749,101
39:17:770,102
39:17:791,101
39:17:811,102
39:17:832,101
39:17:852,101
39:17:873,101
39:17:888,101
39:17:909,101
39:17:929,101
39:17:950,101
39:17:971,101
39:17:992,101
39:18:012,101
39:18:032,101
39:18:053,101
39:18:074,101
39:18:094,101
39:18:114,101
39:18:135,101
39:18:155,102
39:18:175,101
39:18:196,102
39:18:216,101
39:18:236,101
39:18:257,101
39:18:278,101
39:18:299,102
39:18:319,102
39:18:339,102
39:18:360,102
39:18:381,102
39:18:401,102
39:18:421,101
39:18:441,101
39:18:462,102
39:18:483,102
39:18:503,102
39:18:524,102
39:18:544,102
39:18:564,102
39:18:585,102
39:18:605,102
39:18:626,102
39:18:647,102
39:18:667,102
39:18:688,102
39:18:708,102
39:18:728,102
39:18:749,101
39:18:770,101
39:18:790,101
39:18:811,102
39:18:831,101
39:18:852,101
39:18:872,102
39:18:892,102
39:18:913,102
39:18:933,102
39:18:954,102
39:18:974,102
39:18:995,102
39:19:015,102
39:19:036,101
39:19:057,102
39:19:076,102
39:19:097,102
39:19:117,102
39:19:138,102
39:19:158,102
39:19:179,102
39:19:200,102
39:19:220,102
39:19:240,102
39:19:260,102
39:19:281,102
39:19:302,325
39:19:322,103
39:19:343,102
39:19:364,102
39:19:379,102
39:19:404,102
39:19:421,102
39:19:441,102
39:19:461,102
39:19:482,102
39:19:502,101
39:19:523,102
39:19:543,102
39:19:564,102
39:19:585,102
39:19:605,102
39:19:625,102
39:19:646,102
39:19:666,102
39:19:686,102
39:19:707,102
39:19:728,102
39:19:748,102
39:19:769,102
39:19:789,101
39:19:810,102
39:19:830,102
39:19:851,103
39:19:871,102
39:19:892,102
39:19:912,102
39:19:933,102
39:19:953,102
39:19:974,102
39:19:994,102
39:20:015,102
39:20:035,102
39:20:056,102
39:20:076,102
39:20:096,102
39:20:117,102
39:20:137,102
39:20:158,103
39:20:179,103
39:20:198,103
39:20:219,103
39:20:240,103
39:20:261,103
39:20:281,102
39:20:301,102
39:20:322,103
39:20:342,103
39:20:362,103
39:20:383,102
39:20:403,102
39:20:424,102
39:20:445,103
39:20:465,103
39:20:486,102
39:20:506,103
39:20:527,102
39:20:547,103
39:20:568,103
39:20:588,102
39:20:608,102
39:20:629,102
39:20:649,102
39:20:670,102
39:20:691,102
39:20:711,102
39:20:731,103
39:20:751,102
39:20:773,103
39:20:793,103
39:20:813,103
39:20:834,103
39:20:854,103
39:20:871,103
39:20:891,103
39:20:912,104
39:20:932,103
39:20:953,103
39:20:973,102
39:20:994,103
39:21:014,103
39:21:035,104
39:21:055,103
39:21:075,104
39:21:096,103
39:21:117,104
39:21:137,103
39:21:158,104
39:21:177,103
39:21:198,103
39:21:219,103
39:21:239,103
39:21:259,103
39:21:280,103
39:21:300,103
39:21:321,103
39:21:342,104
39:21:362,103
39:21:382,103
39:21:403,104
39:21:423,103
39:21:444,103
39:21:464,103
39:21:485,103
39:21:505,103
39:21:526,103
39:21:546,102
39:21:567,103
39:21:587,103
39:21:608,103
39:21:628,102
39:21:648,103
39:21:669,103
39:21:689,102
39:21:710,103
39:21:731,103
39:21:752,102
39:21:771,103
39:21:792,102
39:21:813,103
39:21:833,102
39:21:854,103
39:21:874,103
39:21:895,103
39:21:915,104
39:21:936,103
39:21:956,103
39:21:976,102
39:21:997,103
39:22:018,103
39:22:038,103
39:22:054,102
39:22:075,102
39:22:096,103
39:22:116,102
39:22:136,102
39:22:156,102
39:22:177,102
39:22:197,102
39:22:219,102
39:22:238,102
39:22:259,102
39:22:279,102
39:22:300,102
39:22:320,102
39:22:341,102
39:22:361,102
39:22:382,102
39:22:403,102
39:22:423,102
39:22:443,102
39:22:464,102
39:22:484,102
39:22:505,102
39:22:525,102
39:22:546,102
39:22:566,102
39:22:587,102
39:22:607,102
39:22:628,101
39:22:648,102
39:22:669,102
39:22:689,102
39:22:709,102
39:22:730,102
39:22:751,102
39:22:771,102
39:22:791,102
39:22:812,103
39:22:832,102
39:22:853,102
39:22:873,102
39:22:894,102
39:22:914,102
39:22:935,102
39:22:955,102
39:22:976,103
39:22:996,102
39:23:017,102
39:23:037,102
39:23:057,102
39:23:078,102
39:23:099,103
39:23:119,103
39:23:139,102
39:23:160,102
39:23:180,102
39:23:201,102
39:23:221,102
39:23:242,103
39:23:263,103
39:23:283,103
39:23:303,103
39:23:324,102
39:23:344,102
39:23:365,103
39:23:381,102
39:23:401,103
39:23:422,102
39:23:443,103
39:23:463,102
39:23:483,103
39:23:504,103
39:23:524,103
39:23:545,103
39:23:565,103
39:23:587,103
39:23:607,103
39:23:627,103
39:23:648,103
39:23:668,103
39:23:688,102
39:23:709,103
39:23:729,103
39:23:749,104
39:23:771,103
39:23:791,103
39:23:811,103
39:23:832,103
39:23:852,103
39:23:872,104
39:23:893,104
39:23:913,103
39:23:934,103
39:23:954,104
39:23:975,103
39:23:995,103
39:24:016,103
39:24:037,103
39:24:057,103
39:24:077,103
39:24:098,103
39:24:118,103
39:24:139,104
39:24:159,104
39:24:180,103
39:24:201,104
39:24:221,104
39:24:242,104
39:24:262,104
39:24:283,104
39:24:303,104
39:24:323,104
39:24:343,104
39:24:365,103
39:24:385,104
39:24:405,104
39:24:425,104
39:24:446,103
39:24:462,104
39:24:483,103
39:24:504,104
39:24:524,104
39:24:545,104
39:24:564,104
39:24:586,104
39:24:606,104
39:24:626,104
39:24:647,104
39:24:667,104
39:24:687,104
39:24:708,103
39:24:728,104
39:24:749,104
39:24:770,104
39:24:790,104
39:24:811,104
39:24:831,105
39:24:852,104
39:24:872,104
39:24:893,104
39:24:913,105
39:24:933,104
39:24:954,105
39:24:975,104
39:24:995,104
39:25:016,104
39:25:036,104
39:25:056,104
39:25:077,104
39:25:098,104
39:25:118,104
39:25:138,104
39:25:159,104
39:25:179,104
39:25:200,103
39:25:220,104
39:25:241,103
39:25:261,104
39:25:282,104
39:25:302,104
39:25:323,104
39:25:343,103
39:25:364,103
39:25:384,103
39:25:405,103
39:25:425,104
39:25:445,103
39:25:466,103
39:25:487,103
39:25:506,103
39:25:527,103
39:25:548,103
39:25:568,103
39:25:589,103
39:25:609,103
39:25:625,102
39:25:647,102
39:25:667,102
39:25:688,101
39:25:707,101
39:25:728,101
39:25:748,101
39:25:769,101
39:25:789,100
39:25:810,100
39:25:831,100
39:25:851,99
39:25:872,99
39:25:892,99
39:25:913,98
39:25:933,98
39:25:954,98
39:25:974,97
39:25:994,97
39:26:015,97
39:26:035,96
39:26:056,96
39:26:076,95
39:26:097,95
39:26:117,95
39:26:138,95
39:26:159,94
39:26:178,93
39:26:199,93
39:26:219,93
39:26:240,92
39:26:261,92
39:26:281,92
39:26:298,91
39:26:318,91
39:26:338,91
39:26:359,90
39:26:379,90
39:26:400,90
39:26:421,89
39:26:441,89
39:26:462,89
39:26:482,88
39:26:502,88
39:26:527,214
39:26:543,87
39:26:564,87
39:26:584,86
39:26:605,87
39:26:625,86
39:26:645,86
39:26:666,86
39:26:686,86
39:26:707,85
39:26:727,85
39:26:748,85
39:26:769,85
39:26:789,84
39:26:810,84
39:26:830,84
39:26:851,83
39:26:871,83
39:26:892,83
39:26:912,83
39:26:932,83
39:26:953,83
39:26:973,83
39:26:994,82
39:27:014,82
39:27:035,82
39:27:055,82
39:27:076,83
39:27:096,82
39:27:112,82
39:27:133,82
39:27:153,82
39:27:174,81
39:27:195,82
39:27:215,81
39:27:236,81
39:27:256,81
39:27:276,81
39:27:296,80
39:27:318,80
39:27:338,80
39:27:358,80
39:27:379,80
39:27:399,79
39:27:420,79
39:27:441,79
39:27:460,79
39:27:481,79
39:27:502,339
39:27:522,78
39:27:543,78
39:27:564,78
39:27:584,78
39:27:604,78
39:27:625,78
39:27:645,78
39:27:665,77
39:27:686,77
39:27:707,78
39:27:727,77
39:27:747,77
39:27:768,77
39:27:788,77
39:27:809,77
39:27:830,77
39:27:850,77
39:27:870,77
39:27:891,77
39:27:907,77
39:27:928,77
39:27:948,76
39:27:969,76
39:27:989,77
39:28:010,76
39:28:030,77
39:28:051,77
39:28:071,76
39:28:091,76
39:28:112,77
